watched,title,url
True,"审死官 / 審死官/ 威龙闯天关(台) / Justice, My Foot!",https://movie.douban.com/subject/1305355/
True,武状元苏乞儿 / 武狀元蘇乞兒/ King of Beggars,https://movie.douban.com/subject/1297863/
True,辩护人 / 변호인/ 逆权大状(港) / 正义辩护人(台),https://movie.douban.com/subject/21937445/
True,波斯语课 / Persischstunden/ 波斯密语(港) / 波斯语课程,https://movie.douban.com/subject/30466931/
True,鹿鼎记 / 鹿鼎記/ 新鹿鼎记(台) / Royal Tramp,https://movie.douban.com/subject/1297223/
True,黑鹰坠落 / Black Hawk Down/ 黑鹰15小时(港) / 黑鹰计划(台),https://movie.douban.com/subject/1291824/
True,私人战争 / A Private War/ 第一眼战线(港) / 一个人的战争,https://movie.douban.com/subject/20425292/
True,西部往事 / C'era una volta il West/ 狂沙十万里 / 万里狂沙万里仇,https://movie.douban.com/subject/1293394/
True,文雀/ Sparrow,https://movie.douban.com/subject/2976123/
True,暗战 / 暗戰/ 谈判专家(台) / Running Out of Time,https://movie.douban.com/subject/1298898/
True,放·逐/ 放逐 / Exiled,https://movie.douban.com/subject/1790577/
True,头号玩家 / Ready Player One/ 玩家一号 / 挑战者1号(港),https://movie.douban.com/subject/4920389/
True,笑傲江湖2：东方不败 / 笑傲江湖II東方不敗/ 笑傲江湖之东方不败 / Swordsman 2,https://movie.douban.com/subject/1294417/
True,黑金/ 情义之西西里岛 / Island of Greed,https://movie.douban.com/subject/1292962/
True,机动部队 / PTU/ PTU: Into the Perilous Night / PTU - Police Tactical Unit,https://movie.douban.com/subject/1302434/
True,无双 / 無雙/ Project Gutenberg / Mo seung,https://movie.douban.com/subject/26425063/
True,扫毒 / 掃毒/ 变役 / 当局者,https://movie.douban.com/subject/10763164/
True,黑社会2：以和为贵 / 黑社會以和為貴/ 黑社会2 / Election 2,https://movie.douban.com/subject/1484760/
True,在你面前 / 당신얼굴 앞에서/ In Front of Your Face / 活在你面前(港),https://movie.douban.com/subject/35465742/
True,黑社会 / 黑社會/ 龙城岁月 / 选老坐,https://movie.douban.com/subject/1309220/
True,房子 / The House/ 房子里的故事 / 一屋三故(港),https://movie.douban.com/subject/35496211/
True,疯狂的麦克斯4：狂暴之路 / Mad Max: Fury Road/ 末日先锋：战甲飞车(港) / 疯狂麦斯：愤怒道(台),https://movie.douban.com/subject/3592854/
True,杀人回忆 / 살인의 추억/ 谋杀回忆 / 杀手回忆录,https://movie.douban.com/subject/1300299/
True,新龙门客栈 / 新龍門客棧/ New Dragon Gate Inn,https://movie.douban.com/subject/1292287/
True,大独裁者 / The Great Dictator/ The Dictator / El gran dictador,https://movie.douban.com/subject/1295646/
True,97家有喜事 / 97家有囍事/ 喜事一家亲 / 都市恋情,https://movie.douban.com/subject/1305197/
True,乱世佳人 / Gone with the Wind/ 飘,https://movie.douban.com/subject/1300267/
True,我在伊朗长大 / Persepolis/ 茉莉人生(台) / 波斯波利斯,https://movie.douban.com/subject/1962116/
True,阿飞正传 / 阿飛正傳/ Days of Being Wild,https://movie.douban.com/subject/1305690/
True,天若有情/ 追梦人 / 天若有情1,https://movie.douban.com/subject/1297710/
True,上帝之城 / Cidade de Deus/ 无主之城(港) / 无法无天(台),https://movie.douban.com/subject/1292208/
True,幻影凶间 / 1408/ 第1408号房间 / 1408幻影凶间,https://movie.douban.com/subject/1793903/
True,Soho区惊魂夜 / Last Night in Soho/ 苏豪的最后一夜(港) / 迷离夜苏活(台),https://movie.douban.com/subject/30447440/
True,旺角卡门 / 旺角卡門/ 热血男儿(台) / As Tears Go By,https://movie.douban.com/subject/1304624/
True,头脑特工队 / Inside Out/ 玩转脑朋友(港) / 脑筋急转弯(台),https://movie.douban.com/subject/10533913/
True,行运超人 / 行運超人/ 幸运超人 / My Lucky Star,https://movie.douban.com/subject/1306334/
True,新仙鹤神针 / 新仙鶴神針/ 孤城英雄传 / The Magic Crane,https://movie.douban.com/subject/1298761/
True,"倒数时刻 / Tick, Tick…Boom!/ 滴答，滴答……轰隆隆 / 梦想期限(港)",https://movie.douban.com/subject/30279170/
True,一代宗师 / 一代宗師/ 一代宗师3D / 一代宗师终极版,https://movie.douban.com/subject/3821067/
True,少林足球/ Shaolin Soccer,https://movie.douban.com/subject/1297747/
True,A计划 / A計劃/ Project A,https://movie.douban.com/subject/1297909/
True,八佰/ 八百启示录 / 战争启示录之八百壮士,https://movie.douban.com/subject/26754233/
True,悬崖之上/ Impasse / Cliff Walkers,https://movie.douban.com/subject/32493124/
True,不汗党 / 불한당: 나쁜 놈들의 세상/ 不汗党：坏家伙们的世界 / 不汗党：地下秩序(台),https://movie.douban.com/subject/26770698/
True,唐伯虎点秋香 / 唐伯虎點秋香/ Flirting Scholar,https://movie.douban.com/subject/1306249/
True,逃学威龙 / 逃學威龍/ Fight Back to School,https://movie.douban.com/subject/1302090/
True,明日边缘 / Edge of Tomorrow/ 异空战士(港) / 明日边界(台),https://movie.douban.com/subject/4746257/
True,九品芝麻官/ 九品芝麻官之白面包青天 / Hail the Judge,https://movie.douban.com/subject/1297518/
True,盲探/ Blind Detective,https://movie.douban.com/subject/6872273/
True,"养虎为患 第一季 / Tiger King Season 1/ 虎王(台) / Tiger King: Murder, Mayhem and Madness",https://movie.douban.com/subject/34971810/
True,我左眼见到鬼 / 我左眼見到鬼/ My Left Eye Sees Ghosts,https://movie.douban.com/subject/1299374/
True,索多玛120天 / Salò o le 120 giornate di Sodoma/ 所多玛120天 / 所多姆120天,https://movie.douban.com/subject/1293691/
True,双瞳 / 雙瞳/ Double Vision,https://movie.douban.com/subject/1305046/
True,金雀花王朝 / The Plantagenets/ The Plantagenets,https://movie.douban.com/subject/25852358/
True,JOJO的奇妙冒险 星尘斗士 / ジョジョの奇妙な冒険 スターダストクルセイダース/ JOJO的奇妙冒险 星尘十字军 / JOJO的奇妙冒险 第二季,https://movie.douban.com/subject/23774708/
True,JOJO的奇妙冒险 星尘斗士 埃及篇 / ジョジョの奇妙な冒険 スターダストクルセイダース エジプト編/ JOJO的奇妙冒险 第三季 / JoJo's Bizarre Adventure: Stardust Crusaders: Battle in Egypt,https://movie.douban.com/subject/25984031/
True,JOJO的奇妙冒险 不灭钻石 / ジョジョの奇妙な冒険 ダイヤモンドは砕けない/ JOJO的奇妙冒险 第四季 / JoJo's Bizarre Adventure: Diamond is Unbreakable,https://movie.douban.com/subject/26650051/
True,JOJO的奇妙冒险 黄金之风 / ジョジョの奇妙な冒険 黄金の風/ JOJO的奇妙冒险 第五季 / JoJo's Bizarre Adventure: Golden Wind,https://movie.douban.com/subject/27666505/
True,东邪西毒：终极版 / 東邪西毒終極版/ Ashes of Time Redux,https://movie.douban.com/subject/3726072/
True,射雕英雄传之东成西就 / 射鵰英雄傳之東成西就/ 东成西就 / 大英雄 (日本),https://movie.douban.com/subject/1316510/
True,重庆森林 / 重慶森林/ Chungking Express,https://movie.douban.com/subject/1291999/
True,2046/ 2046,https://movie.douban.com/subject/1291555/
True,狮子王 / The Lion King/ 狮子王真狮版 / 狮子王真实版,https://movie.douban.com/subject/26884354/
True,行运一条龙 / 行運一條龍/ The Lucky Guy,https://movie.douban.com/subject/1299550/
True,老千 / 타짜/ 泰沙大豪客(港) / The War of Flower,https://movie.douban.com/subject/1915180/
True,功夫/ 功夫3D / Kung Fu Hustle,https://movie.douban.com/subject/1291543/
True,心灵奇旅 / Soul/ 灵魂奇遇记(港) / 灵魂急转弯(台),https://movie.douban.com/subject/24733428/
True,春季露营 / 스프링 캠프/ 新西游记特辑 - Spring Camp / Spring Camp,https://movie.douban.com/subject/35424801/
True,兰心大剧院/ 礼拜六小说 / 于堇：兰心大剧院(台),https://movie.douban.com/subject/26954859/
True,蜘蛛侠：平行宇宙 / Spider-Man: Into the Spider-Verse/ 蜘蛛侠：新纪元 / 蜘蛛人：新宇宙(台),https://movie.douban.com/subject/26374197/
True,寻枪/ The Missing Gun,https://movie.douban.com/subject/1305224/
True,D.P：逃兵追缉令 / D.P 개의 날/ D.P狗之日 / D.P Dog Day,https://movie.douban.com/subject/35028876/
True,岸边露伴一动不动 / 岸辺露伴は動かない/ 岸边露伴一动不动 TV动画版,https://movie.douban.com/subject/35236736/
True,如果·爱/ Perhaps Love,https://movie.douban.com/subject/1418070/
True,秘密森林 / 비밀의 숲/ 秘密的森林 / 秘密之森,https://movie.douban.com/subject/26934346/
True,阴晴不定大哥哥 / うらみちお兄さん,https://movie.douban.com/subject/34880365/
True,龙在江湖 / 龍在江湖/ 没有明天 / A True Mob Story,https://movie.douban.com/subject/1303769/
True,普罗米亚 / プロメア/ 普罗米亚的火焰(港) / PROMARE,https://movie.douban.com/subject/27080656/
True,鱿鱼游戏 第一季 / 오징어 게임/ 第六轮 / Squid Game,https://movie.douban.com/subject/34812928/
True,鬼灭之刃 剧场版 无限列车篇 / 劇場版 鬼滅の刃 無限列車編/ Demon Slayer -Kimetsu No Yaiba- The Movie: Mugen Train / Kimetsu no Yaiba: Mugen Ressha-Hen,https://movie.douban.com/subject/34845781/
True,入间同学入魔了 第二季 / 魔入りました!入間くん 第2シリーズ/ Welcome to Demon School! Iruma-kun,https://movie.douban.com/subject/34992794/
True,入间同学入魔了 / 魔入りました！入間くん,https://movie.douban.com/subject/30458438/
True,失控玩家 / Free Guy/ 分身人 / 爆机自由仁(港),https://movie.douban.com/subject/30337388/
True,壮志凌云 / Top Gun/ 捍卫战士(台) / 壮志凌云 3D,https://movie.douban.com/subject/1293799/
True,瘦身男女/ Love On A Diet / Sau sun nam nui,https://movie.douban.com/subject/1303203/
True,枪王之王/ Triple Tap,https://movie.douban.com/subject/4133988/
True,使徒 / Apostle,https://movie.douban.com/subject/26908051/
True,调音师 / Andhadhun/ 看不见的旋律 / 调琴师,https://movie.douban.com/subject/30334073/
True,被解救的姜戈 / Django Unchained/ 被解放的姜戈 / 决杀令(台),https://movie.douban.com/subject/6307447/
True,窈窕淑女 / My Fair Lady/ 窈窕淑女,https://movie.douban.com/subject/1297965/
True,咒术回战 / 呪術廻戦/ Jujutsu Kaisen,https://movie.douban.com/subject/34895145/
True,鬼灭之刃 / 鬼滅の刃/ 灭鬼之刃 / 鬼灭之刃 灶门炭治郎 立志篇,https://movie.douban.com/subject/30210221/
True,驱魔人 / The Exorcist/ 大法师(台),https://movie.douban.com/subject/1293755/
True,好莱坞往事 / Once Upon a Time... in Hollywood/ 从前，有个荷里活(港) / 从前，有个好莱坞...(台),https://movie.douban.com/subject/27087724/
True,神偷奶爸2 / Despicable Me 2/ 卑鄙的我2 / 坏蛋奖门人2(港),https://movie.douban.com/subject/4915857/
True,神偷奶爸 / Despicable Me/ 卑鄙的我 / 坏蛋奖门人(港),https://movie.douban.com/subject/3287562/
True,扫黑风暴/ Crime Crackdown,https://movie.douban.com/subject/35202793/
True,色，戒/ 色|戒 / 色·戒,https://movie.douban.com/subject/1828115/
True,了不起的狐狸爸爸 / Fantastic Mr. Fox/ 超级狐狸先生(台) / 狐狸先生无得顶(港),https://movie.douban.com/subject/1759386/
True,爱宠大机密2 / The Secret Life of Pets 2/ Pet Pet当家2(港) / 宠物当家2(台),https://movie.douban.com/subject/26848167/
True,爱宠大机密 / The Secret Life of Pets/ Pet Pet当家(港) / 宠物当家(台),https://movie.douban.com/subject/21817627/
True,刺青/ Mandala / Spider Lilies,https://movie.douban.com/subject/1938312/
True,南方车站的聚会/ 野鹅塘 / 野鹅湖,https://movie.douban.com/subject/27668250/
True,新扎师妹 / 新紮師妹/ Love Undercover / Sun jaat si mui,https://movie.douban.com/subject/1308655/
True,纵横四海 / 緃横四海/ Once a Thief,https://movie.douban.com/subject/1295409/
True,英雄本色/ A Better Tomorrow / Gangland Boss,https://movie.douban.com/subject/1297574/
True,孤男寡女/ Needing You ...,https://movie.douban.com/subject/1307906/
True,十一罗汉 / Ocean's Eleven/ 瞒天过海(台) / 盗海豪情(港),https://movie.douban.com/subject/1301578/
True,古惑仔之人在江湖/ 英雄不败(台) / Young and Dangerous,https://movie.douban.com/subject/1433736/
True,小鬼当家2 / Home Alone 2: Lost in New York/ 宝贝智多星续集：玩转纽约(港) / 小鬼当家2：迷失纽约,https://movie.douban.com/subject/1293353/
True,小鬼当家 / Home Alone/ 宝贝智多星(港) / 独自在家,https://movie.douban.com/subject/1293088/
True,卡特教练 / Coach Carter/ 卡特教头(台) / 铁血教练,https://movie.douban.com/subject/1309017/
True,黑客帝国3：矩阵革命 / The Matrix Revolutions/ 22世纪杀人网络3：惊变世纪(港) / 骇客任务完结篇：最后战役(台),https://movie.douban.com/subject/1302467/
True,人生一串 第一季/ The Story Of Chuaner,https://movie.douban.com/subject/27040844/
True,人生一串 第二季,https://movie.douban.com/subject/33437160/
True,黑客帝国2：重装上阵 / The Matrix Reloaded/ 22世纪杀人网络2：决战未来(港) / 骇客任务：重装上阵(台),https://movie.douban.com/subject/1304141/
True,黑客帝国 / The Matrix/ 22世纪杀人网络(港) / 廿二世纪杀人网络(港),https://movie.douban.com/subject/1291843/
True,锅盖头 / Jarhead/ 平头日记,https://movie.douban.com/subject/1424218/
True,仲夏夜惊魂 / Midsommar/ 仲夏魇(台) / 仲夏噩梦,https://movie.douban.com/subject/30288638/
True,谍影重重 / The Bourne Identity/ 叛谍追击(港) / 神鬼认证(台),https://movie.douban.com/subject/1304102/
True,诺丁山 / Notting Hill/ 摘星奇缘(港) / 新娘百分百(台),https://movie.douban.com/subject/1298038/
True,困在时间里的父亲 / The Father/ 爸爸可否不要老(港) / 父亲(台),https://movie.douban.com/subject/33432655/
True,阿丽塔：战斗天使 / Alita: Battle Angel/ 铳梦 / 铳梦：战斗天使(港),https://movie.douban.com/subject/1652592/
True,起风了 / 風立ちぬ/ 风起了(港) / 风起(台),https://movie.douban.com/subject/6791750/
True,阳光姐妹淘 / 써니/ 阳光姊妹淘(港) / 桑尼,https://movie.douban.com/subject/4917726/
True,傲慢与偏见 / Pride & Prejudice/ 傲慢与偏见2005 / Pride And Prejudice,https://movie.douban.com/subject/1418200/
True,夺命金 / 奪命金/ Life Without Principle / Dyut meng gam,https://movie.douban.com/subject/3532614/
True,尽善尽美 / As Good as It Gets/ 猫屎先生(港) / 爱在心头口难开(台),https://movie.douban.com/subject/1293917/
True,新警察故事/ New Police Story,https://movie.douban.com/subject/1306160/
True,春风沉醉的夜晚/ 春风沉醉的晚上 / 春热,https://movie.douban.com/subject/3690289/
True,信条 / Tenet/ TENET天能(港/台) / 时空追捕,https://movie.douban.com/subject/30444960/
True,幽灵公主 / もののけ姫/ 魔法公主(港) / 魔法公主(台),https://movie.douban.com/subject/1297359/
True,藏身之所 / Safe House/ 狡兔计划(台) / 灭口布局(港),https://movie.douban.com/subject/4301285/
True,雷霆沙赞！ / Shazam!/ 沙赞！神力集结(港) / 沙赞！(台),https://movie.douban.com/subject/2244426/
True,迪克·约翰逊的去世 / Dick Johnson Is Dead/ 老豆已死(港) / 爷爷的死亡排练(台),https://movie.douban.com/subject/34909075/
True,林中小屋 / The Cabin in the Woods/ 尸营旅舍(港) / 诡屋(台),https://movie.douban.com/subject/3143676/
True,证人 / 証人/ The Beast Stalker,https://movie.douban.com/subject/3312344/
True,食神/ The God of Cookery,https://movie.douban.com/subject/1293351/
True,遗传厄运 / Hereditary/ 宿怨(台) / 祖孽(港),https://movie.douban.com/subject/27621727/
True,此房是我造 / The House That Jack Built/ 杀上瘾(港) / 杰克盖的房子(台),https://movie.douban.com/subject/26369884/
True,志明与春娇 / 志明與春嬌/ 谈恋爱 / Love in a Puff,https://movie.douban.com/subject/4305436/
True,大内密探零零发 / 大內密探零零發/ 鹿鼎大帝(台) / Forbidden City Cop,https://movie.douban.com/subject/1329936/
True,回魂夜/ 整鬼专家 / Out of the Dark,https://movie.douban.com/subject/1299765/
True,窃听风云2/ 操盘风云2 / Overheard 2,https://movie.douban.com/subject/5422105/
True,窃听风云 / 竊聽風雲/ Overheard,https://movie.douban.com/subject/3412882/
True,罗宾汉：起源 / Robin Hood/ 罗宾汉 / 箭神·第一战(港),https://movie.douban.com/subject/26348846/
True,大话西游之大圣娶亲 / 西遊記大結局之仙履奇緣/ 西游记完结篇仙履奇缘 / 齐天大圣西游记,https://movie.douban.com/subject/1292213/
True,大话西游之月光宝盒 / 西遊記第壹佰零壹回之月光寶盒/ 西游记101回月光宝盒 / 齐天大圣东游记,https://movie.douban.com/subject/1299398/
True,济公 / 濟公/ 降龙罗汉与济颠 / The Mad Monk,https://movie.douban.com/subject/1400665/
True,屠宰场准则 / Slaughterhouse Rulez/ 屠宰场规则,https://movie.douban.com/subject/27045854/
True,圣公会主学堂 / Nativity!/ 圣诞欢歌 / 疯狂圣诞剧,https://movie.douban.com/subject/3097439/
True,流浪地球/ 流浪地球：飞跃2020特别版 / The Wandering Earth,https://movie.douban.com/subject/26266893/
True,永生守卫 / The Old Guard/ 不死军团(港/台) / 老卫兵,https://movie.douban.com/subject/27009869/
True,鬼影特攻：以暴制暴 / 6 Underground/ 地下6号 / 六尺之下,https://movie.douban.com/subject/30163500/
True,斯宾塞的机密任务 / Spenser Confidential/ 隐侠：地下正义(港) / 史宾赛的机密任务(台),https://movie.douban.com/subject/30258631/
True,美国谋杀故事：隔壁那家人 / American Murder: The Family Next Door/ 美國殺人檔案：鄰家好爸爸,https://movie.douban.com/subject/35194915/
True,福尔摩斯小姐：失踪的侯爵 / Enola Holmes/ 福尔摩斯小姐 / 福尔摩斯小姐：消失的侯爵,https://movie.douban.com/subject/27662541/
True,神奇动物：格林德沃之罪 / Fantastic Beasts: The Crimes of Grindelwald/ 神奇动物在哪里2：格林德沃之罪 / 怪兽与葛林戴华德之罪(港),https://movie.douban.com/subject/26147417/
True,查理和巧克力工厂 / Charlie and the Chocolate Factory/ 朱古力奖门人(港) / 巧克力冒险工厂(台),https://movie.douban.com/subject/1309101/
True,我们 / Us/ 我们·异(港),https://movie.douban.com/subject/27053945/
True,玻璃先生 / Glass/ 异能仨(港) / 异裂(台),https://movie.douban.com/subject/27031237/
True,海王 / Aquaman/ 水行侠(港/台) / 潜水侠,https://movie.douban.com/subject/3878007/
True,克劳斯：圣诞节的秘密 / Klaus/ 圣诞老人,https://movie.douban.com/subject/26858510/
True,沙堡 / Sand Castle,https://movie.douban.com/subject/25884712/
True,让子弹飞/ 让子弹飞一会儿 / 火烧云,https://movie.douban.com/subject/3742360/
True,邪不压正/ 侠隐 / Hidden Man,https://movie.douban.com/subject/26366496/
True,小丑 / Joker/ 小丑起源电影：罗密欧 / Romeo,https://movie.douban.com/subject/27119724/
True,星际探索 / Ad Astra/ 星际任务(港) / 星际救援(台),https://movie.douban.com/subject/24716039/
True,惊天魔盗团2 / Now You See Me 2/ 非常盗2(港) / 出神入化2(台),https://movie.douban.com/subject/25662337/
True,惊天魔盗团 / Now You See Me/ 非常盗(港) / 出神入化(台),https://movie.douban.com/subject/6517421/
True,借东西的小人阿莉埃蒂 / 借りぐらしのアリエッティ/ 借物少女艾莉缇(台) / 借东西的小矮人亚莉亚蒂(港),https://movie.douban.com/subject/4202302/
True,猫的报恩 / 猫の恩返し/ 猫之报恩 / Neko no ongaeshi,https://movie.douban.com/subject/1304970/
True,遗落战境 / Oblivion/ 攻‧元2077(港) / 遗忘星球,https://movie.douban.com/subject/3895511/
True,毒液：致命守护者 / Venom/ 毒魔(港) / 猛毒(台),https://movie.douban.com/subject/3168101/
True,惊天营救 / Extraction/ 极限营救 / 达卡,https://movie.douban.com/subject/30314127/
True,12勇士 / 12 Strong/ 12猛汉(台) / 12壮士(港),https://movie.douban.com/subject/3660130/
True,极线杀手 / Polar/ 极地(港) / 极线,https://movie.douban.com/subject/27180599/
True,教宗的承继 / The Two Popes/ 教廷白烟(港) / 两个教皇,https://movie.douban.com/subject/27132510/
True,风之谷 / 風の谷のナウシカ/ 风谷少女 / Kaze no tani no Naushika,https://movie.douban.com/subject/1291585/
True,天空之城 / 天空の城ラピュタ/ 天空之城拉普他 / 空中城堡拉普他,https://movie.douban.com/subject/1291583/
True,速成家庭 / Instant Family/ 失惊无神一家人(港) / 即时家庭,https://movie.douban.com/subject/27150284/
True,芝加哥七君子审判 / The Trial of the Chicago 7/ 芝加哥七人案：惊世审判(港/台),https://movie.douban.com/subject/2609258/
True,谋杀疑案 / Murder Mystery/ 猜猜猜谁是凶手(港) / 夺命鸳殃(台),https://movie.douban.com/subject/15077774/
True,爱乐之城 / La La Land/ 星声梦里人(港) / 乐来越爱你(台),https://movie.douban.com/subject/25934014/
True,崖上的波妞 / 崖の上のポニョ/ 悬崖上的金鱼姬 / 悬崖上的金鱼公主,https://movie.douban.com/subject/1959877/
True,魔女宅急便 / 魔女の宅急便/ 魔女琪琪(台) / 小魔女限时专送,https://movie.douban.com/subject/1307811/
True,哈尔的移动城堡 / ハウルの動く城/ 哈尔移动城堡(港) / 霍尔的移动城堡(台),https://movie.douban.com/subject/1308807/
True,千与千寻 / 千と千尋の神隠し/ 神隐少女(台) / 千与千寻的神隐,https://movie.douban.com/subject/1291561/
True,闻香识女人 / Scent of a Woman/ 女人香 / 女人的芳香,https://movie.douban.com/subject/1298624/
True,僵尸肖恩 / Shaun of the Dead/ 杠上活死人 / 笑死人凶间(港),https://movie.douban.com/subject/1308755/
True,特洛伊 / Troy/ 特洛伊：木马屠城 / 特洛伊,https://movie.douban.com/subject/1308751/
True,社交网络 / The Social Network/ 社群网战(台) / Facebook的故事,https://movie.douban.com/subject/3205624/
True,小姐 / 아가씨/ 下女诱罪(港) / 下女的诱惑(台),https://movie.douban.com/subject/25977027/
True,惊天核网 / The Sum of All Fears/ 恐惧的总和 / 恐惧杀机,https://movie.douban.com/subject/1306969/
True,死侍 / Deadpool/ 死侍：不死现身(港) / 恶棍英雄：死侍(台),https://movie.douban.com/subject/3718279/
True,罗宾汉 / Robin Hood/ 侠盗·骄雄(港),https://movie.douban.com/subject/2062677/
True,局内人 / Inside Man/ 案内人(港) / 卧底(台),https://movie.douban.com/subject/1441801/
True,金蝉脱壳 / Escape Plan/ 钢铁坟墓(台) / 逃亡大计(港),https://movie.douban.com/subject/3025447/
True,阅后即焚 / Burn After Reading/ CIA光碟离奇失窃案(港) / 即刻毁灭(台),https://movie.douban.com/subject/2054933/
True,双龙出手 / 2 Guns/ 2枪毙命(台) / 孖GUN双雄(港),https://movie.douban.com/subject/3170961/
True,城中大盗 / The Town/ 窃盗城(台) / 狂盗之城(港),https://movie.douban.com/subject/3217165/
True,头文字D / 頭文字D/ 飘移族 / Initial D,https://movie.douban.com/subject/1329562/
True,无间道2 / 無間道II/ 无间道前传 / Infernal Affairs II,https://movie.douban.com/subject/1307106/
True,无间道 / 無間道/ Infernal Affairs / Mou gaan dou,https://movie.douban.com/subject/1307914/
True,破坏之王 / 破壞之王/ 古拳决战空手道 / Love on Delivery,https://movie.douban.com/subject/1299745/
True,独领风骚 / Clueless/ 叻女掌門人(港) / 倩女掌门人,https://movie.douban.com/subject/1295295/
True,伸冤人2 / The Equalizer 2/ 制裁特攻 / 私刑教育2(台),https://movie.douban.com/subject/26356631/
True,伸冤人 / The Equalizer/ 叛谍裁判(港) / 私刑教育(台),https://movie.douban.com/subject/3012013/
True,雅多维尔围城战 / The Siege of Jadotville/ 贾多特维尔围攻战 / Jadotville,https://movie.douban.com/subject/25953430/
True,妈妈咪呀2 / Mamma Mia! Here We Go Again/ 妈妈咪呀！2 / 妈妈咪呀！回来了(台),https://movie.douban.com/subject/27050259/
True,妈妈咪呀 / Mamma Mia!/ 妈妈咪呀！,https://movie.douban.com/subject/2054024/
True,热血警探 / Hot Fuzz/ 爆辣刑警(港) / 终棘警探(台),https://movie.douban.com/subject/1806555/
True,当哈利遇到莎莉 / When Harry Met Sally.../ 90男欢女爱 / 当哈利遇到萨莉,https://movie.douban.com/subject/1291842/
True,危险藏匿 / The Drop/ 落格风暴(港) / 钱藏凶机(台),https://movie.douban.com/subject/4301659/
True,火星救援 / The Martian/ 火星任务(港) / 绝地救援(台),https://movie.douban.com/subject/25864085/
True,劫匪 / The Highwaymen/ 辣手骑警(港) / 缉狂公路(台),https://movie.douban.com/subject/6538697/
True,三方国界 / Triple Frontier/ 三重边界(台) / 三重国境,https://movie.douban.com/subject/3927789/
True,野草莓 / Smultronstället/ Wild Strawberries,https://movie.douban.com/subject/1293071/
True,机智牢房生活 / 슬기로운 감빵생활/ 监狱手记 (港) / 监狱,https://movie.douban.com/subject/27081753/
True,侧耳倾听 / 耳をすませば/ 心之谷(台) / 梦幻街少女(港),https://movie.douban.com/subject/1297052/
True,黑暗侵袭 / The Descent/ 深入绝地(台) / 魔洞,https://movie.douban.com/subject/1437109/
True,门徒 / 門徒/ Protégé,https://movie.douban.com/subject/1890784/
True,婚姻故事 / Marriage Story,https://movie.douban.com/subject/27202818/
True,罗马 / Roma/ México '68,https://movie.douban.com/subject/1950330/
True,我心狂野 / Wild at Heart/ 野性的心(港) / 野性难驯,https://movie.douban.com/subject/1298974/
True,绿野仙踪 / The Wizard of Oz/ OZ国历险记 / Wizard of Oz,https://movie.douban.com/subject/1292625/
False,你是下一个 / You're Next/ 下一个就是你,https://movie.douban.com/subject/6128025/
False,穷富翁大作战 第一辑 / 窮富翁大作戰 第一輯/ Rich Mate Poor Mate Series,https://movie.douban.com/subject/24852539/
False,隔壁房间 / The Room Next Door/ 隔壁的房间(台) / 邻人之爱,https://movie.douban.com/subject/36687720/
False,初步举证 / National Theatre Live: Prima Facie/ 英国国家剧院现场：初步举证 / 初步证据,https://movie.douban.com/subject/35861791/
False,异国日记 / 違国日記/ 违国日记 / 他国日记,https://movie.douban.com/subject/36431957/
False,无节制消费的元凶 / The Men Who Made Us Spend/ 谁在引导我们消费,https://movie.douban.com/subject/25945379/
False,美国夫人 / Mrs. America/ 美国太太 / 美国女士,https://movie.douban.com/subject/30366454/
False,积奇玛莉 / 積奇瑪莉/ 积奇&玛莉 / 积奇玛丽,https://movie.douban.com/subject/3024059/
False,甜美的梦 / Sweet Dreams/ 热带的甜蜜(台) / 上流热带美梦(港),https://movie.douban.com/subject/36219463/
False,挑战 / Вызов/ 深空拯救者 / Challenge,https://movie.douban.com/subject/35579911/
False,浅坟 / Shallow Grave/ 同屋三分惊 / 魔鬼一族,https://movie.douban.com/subject/1296718/
False,笼民 / 籠民/ Cageman,https://movie.douban.com/subject/1306326/
False,战略特勤组 / Unthinkable/ 不可思议 / 拷问,https://movie.douban.com/subject/2275370/
False,不夜城 / 불야성/ Night Light / White Nights,https://movie.douban.com/subject/26873613/
False,八月：奥色治郡 / August: Osage County/ 八月心风暴(台) / 一个葬礼四个失礼(港),https://movie.douban.com/subject/3284397/
False,被投石处死的索拉雅·M / The Stoning of Soraya M./ 被投石处死的索拉雅·M,https://movie.douban.com/subject/3263472/
False,狂奔天涯 / Not Without My Daughter/ 狂奔天涯 / 母女情深,https://movie.douban.com/subject/1300443/
False,家宴 / Festen/ 家变！(港) / 那一个晚上(台),https://movie.douban.com/subject/1292908/
False,相敬如宾 / Älskande par/ Loving Couples,https://movie.douban.com/subject/1901993/
False,拆弹部队 / The Hurt Locker/ 拆弹雄心(港) / 危机倒数(台),https://movie.douban.com/subject/2028645/
False,薄荷苏打水 / Diabolo menthe/ Peppermint Soda,https://movie.douban.com/subject/1901678/
False,蒙娜丽莎的微笑 / Mona Lisa Smile/ 蒙罗丽莎的微笑,https://movie.douban.com/subject/1303010/
False,罪孽天使 / Heavenly Creatures/ 梦幻天堂(台) / 天堂造物,https://movie.douban.com/subject/1301716/
False,辣手回春/ Help!!!,https://movie.douban.com/subject/1307873/
False,与女人们的对话 / Conversations with Other Women/ 爱情交响曲(台) / 女人秘谈,https://movie.douban.com/subject/1472510/
False,两个只能活一个 / 兩個只能活一個/ The Odd One Dies,https://movie.douban.com/subject/1296623/
